step,location,timezero,date,pred_median,pred_95_lb,pred_80_lb,pred_50_lb,pred_50_ub,pred_80_ub,pred_95_ub,na_value_count
5,North Rhine-Westphalia,2016-01-10,2016-02-14,0.793620935076461,-1.16897889381846,-0.952412391600714,0.0150260023556211,1.43845193013358,2.44160330792271,2.76049998127934,0
6,North Rhine-Westphalia,2016-01-10,2016-02-21,2.75368099994696,0.839751282353707,1.12333760630968,2.09235336533092,3.44194188175606,4.36765102021534,4.63872280435567,0
1,Rhineland-Palatinate,2016-01-10,2016-01-17,0.409362787833556,-1.4841726229584,-1.17139543161219,-0.239063935868385,1.04428508196859,2.07182062628298,2.3722928047707,0
2,Rhineland-Palatinate,2016-01-10,2016-01-24,0.22548144591752,-1.74004877692478,-1.52651660715452,-0.469824803687227,0.859527244797305,1.82549900159249,2.12458621123001,0
3,Rhineland-Palatinate,2016-01-10,2016-01-31,2.50359955636716,0.637088344810842,0.890120323483359,1.7990302117162,3.10751928053757,4.08393429466183,4.37946594687348,0
4,Rhineland-Palatinate,2016-01-10,2016-02-07,3.78704827644629,1.85343167504777,2.1777173907104,3.13983745579527,4.43742508186775,5.46140822633889,5.7869918661699,0
5,Rhineland-Palatinate,2016-01-10,2016-02-14,1.96053672606723,-0.0107366139747533,0.31657119035755,1.27188429691329,2.64687547120541,3.5578185039048,3.79386639450921,0
6,Rhineland-Palatinate,2016-01-10,2016-02-21,7.11825146876461,5.01477425876238,5.31208638980455,6.40379029807291,7.8105779988141,8.69664264345959,8.98137833589434,0
1,Saarland,2016-01-10,2016-01-17,0.139798973856327,-1.92007783660714,-1.57597579941023,-0.531679746871958,0.875548334227955,1.84947104414674,2.28974229567019,0
2,Saarland,2016-01-10,2016-01-24,0.012852977705201,-2.05961242543552,-1.76018642240689,-0.701915437168125,0.64963037340395,1.54327506457519,1.85438259076132,0
3,Saarland,2016-01-10,2016-01-31,0.704653151526716,-1.20672238679515,-0.895211756702009,0.0597957973737133,1.33452177656632,2.19152845288991,2.54981232104422,0
4,Saarland,2016-01-10,2016-02-07,1.39449464758599,-0.513864474076932,-0.187207091138237,0.70631738536831,2.03190960145511,2.94318136719016,3.2766100747776,0
5,Saarland,2016-01-10,2016-02-14,0.844017605026058,-1.21418215210742,-0.888096492203301,0.0996942566469325,1.44373965516835,2.46083319169359,2.72043712604178,0
6,Saarland,2016-01-10,2016-02-21,2.39333292417844,0.441312131430836,0.769736710762909,1.74673668739932,3.09872064365507,4.11201946525989,4.37982300790258,0
1,Saxony,2016-01-10,2016-01-17,1.34260523856959,-0.47510797137557,-0.226345493607892,0.641870121279906,2.01056112200388,2.98120150970279,3.26672772678463,0
2,Saxony,2016-01-10,2016-01-24,1.27714760535347,-0.611573747787102,-0.348529203277246,0.60986430046219,1.8895783437095,2.90086911673405,3.15225247363935,0
3,Saxony,2016-01-10,2016-01-31,6.78893480489664,4.93137770520546,5.16735216837026,6.16132299028423,7.46396001328085,8.45856270932136,8.86647623402878,0
4,Saxony,2016-01-10,2016-02-07,8.29186532342424,6.34770665816343,6.68053532959571,7.59908508919416,8.96330326397033,9.91040022624249,10.119554993245,0
5,Saxony,2016-01-10,2016-02-14,11.0986679570188,9.29332590659146,9.57820034763617,10.4758571730061,11.8101905381982,12.8967083219954,13.1388414810906,0
6,Saxony,2016-01-10,2016-02-21,17.2030609892626,15.1725158093444,15.4928389889628,16.4967170990226,17.8888495792108,18.9163012119154,19.2471036159011,0
1,Saxony-Anhalt,2016-01-10,2016-01-17,1.98337906549544,0.129306838731233,0.323493189586625,1.29016911428687,2.66510949244025,3.57711896340272,3.84371095372346,0
2,Saxony-Anhalt,2016-01-10,2016-01-24,1.36596232343699,-0.589334081814251,-0.290342795716984,0.694311071671261,2.01256024003174,3.00045829913279,3.40930558294328,0
3,Saxony-Anhalt,2016-01-10,2016-01-31,6.58323285807052,4.57977939382403,4.93658035802065,5.941004401495,7.25628414864442,8.13675405120036,8.46332548409828,0
4,Saxony-Anhalt,2016-01-10,2016-02-07,8.09952946943564,6.18710147086614,6.3888870144871,7.41584711558636,8.81258936894937,9.687825107634,10.0255509271501,0
5,Saxony-Anhalt,2016-01-10,2016-02-14,8.63309292263473,6.65941993289435,7.06392072500323,8.01029805705856,9.27568518256997,10.1953181718945,10.4840990831657,0
6,Saxony-Anhalt,2016-01-10,2016-02-21,18.2158554201382,16.4274548676156,16.6206615684754,17.5468353215537,18.8926570849052,19.944914841887,20.2873111673393,0
1,Schleswig-Holstein,2016-01-10,2016-01-17,0.257077321491388,-1.76854460253954,-1.30137531207528,-0.352362211755607,0.937334057023933,2.06304049755094,2.4428264954179,0
2,Schleswig-Holstein,2016-01-10,2016-01-24,-0.00344855722001767,-1.90990914828901,-1.66612745264891,-0.672393609699958,0.615833785450379,1.60797845962006,1.95334541120105,0
3,Schleswig-Holstein,2016-01-10,2016-01-31,1.10458932856076,-0.87752277881047,-0.610695921222178,0.391830275409483,1.75577149854948,2.67232530115437,2.99517615833597,0
4,Schleswig-Holstein,2016-01-10,2016-02-07,1.53704577304125,-0.341925146100044,0.00405448166063859,0.846657320213796,2.21480694596549,3.07784578284565,3.39738374240483,0
5,Schleswig-Holstein,2016-01-10,2016-02-14,1.25075232165538,-0.726725152676982,-0.474922724561194,0.482572407377718,1.88427160403358,2.7986642262197,3.13068127604715,0
6,Schleswig-Holstein,2016-01-10,2016-02-21,3.78926042349649,1.68875019868014,2.17301183899333,3.07265944011488,4.45528382056943,5.45089836737739,5.67254291000852,0
1,Thuringia,2016-01-10,2016-01-17,0.832894192374243,-1.1721681288239,-0.882183967431469,0.139279275487576,1.48690396812975,2.48121419720951,2.86019965708467,0
2,Thuringia,2016-01-10,2016-01-24,0.431462550001866,-1.49942047622848,-1.19201122572655,-0.344407387611443,1.08367068678762,2.06346890266443,2.35851229329278,0
3,Thuringia,2016-01-10,2016-01-31,4.9652449648846,3.00591940052229,3.28945396773085,4.32692141419949,5.67185996721876,6.63542751447493,6.9203320724145,0
4,Thuringia,2016-01-10,2016-02-07,6.51869369429456,4.51617828131344,4.81057262435879,5.82038200658796,7.21694414184709,8.15627459565284,8.57614685470598,0
5,Thuringia,2016-01-10,2016-02-14,5.56583469928479,3.54477193611674,3.80637961523636,4.83164724157518,6.18788436435532,7.18912897143223,7.47477161435947,0
6,Thuringia,2016-01-10,2016-02-21,14.8112475740599,12.9506815582785,13.2448554978968,14.174483377501,15.5075365625051,16.3431622015817,16.6865157039163,0
1,Baden-Württemberg,2016-01-17,2016-01-24,0.462393257391577,-1.57385519497552,-1.196649790266,-0.268836771846226,1.10404128365612,2.10082304959172,2.30558278227212,0
2,Baden-Württemberg,2016-01-17,2016-01-31,0.462810254586071,-1.52322078554719,-1.2218079890101,-0.232030937543964,1.13214978647868,2.10682414947039,2.39026866261471,0
3,Baden-Württemberg,2016-01-17,2016-02-07,2.40622036707663,0.50072170878967,0.849622809210174,1.76769967779841,3.06401832579073,4.01356741381973,4.36142713538249,0
4,Baden-Württemberg,2016-01-17,2016-02-14,5.29195642257348,3.49238938163125,3.70666167889585,4.66144512834477,5.94769832167128,6.95653632484565,7.26706021503181,0
5,Baden-Württemberg,2016-01-17,2016-02-21,4.45134337140062,2.51729451881598,2.81097012535147,3.76077177215195,5.10946172442391,6.16555296889244,6.41716752038196,0
6,Baden-Württemberg,2016-01-17,2016-02-28,8.37535774547215,6.55687550456718,6.79654066548298,7.72347762752401,9.08302785515269,9.97626394374165,10.3792490679793,0
1,Bavaria,2016-01-17,2016-01-24,1.56751915176933,-0.448647188075024,-0.099872944917248,0.840476536555985,2.2838393502228,3.21107316271074,3.54329127463716,0
2,Bavaria,2016-01-17,2016-01-31,1.04143454065093,-0.799608377699289,-0.571976350398633,0.348896077380723,1.71940171260975,2.73414410805989,3.02693595942327,0
3,Bavaria,2016-01-17,2016-02-07,4.59637903224978,2.6037854640164,2.9825475016757,3.95230177812704,5.27268620501246,6.21762987036942,6.47985801617613,0
4,Bavaria,2016-01-17,2016-02-14,8.09366693289668,6.16504547788748,6.48606618677788,7.43072765072915,8.81738382080855,9.80334885778708,10.1062288961138,0
5,Bavaria,2016-01-17,2016-02-21,6.9529629792033,4.9146822989369,5.27932072346317,6.26959259013315,7.62262193080945,8.65086651153324,9.02394565475223,0
6,Bavaria,2016-01-17,2016-02-28,12.8555962232895,11.0387783783012,11.3529010373471,12.2064407573228,13.564442366217,14.4744833411887,14.664565516901,0
1,Berlin,2016-01-17,2016-01-24,0.948995873342693,-1.12347878738059,-0.78090877234206,0.272870060668371,1.60254587737006,2.6056520943746,2.79537157747716,0
2,Berlin,2016-01-17,2016-01-31,0.712335397294387,-1.15988060385603,-0.909162112451657,0.012599209012809,1.39158981112605,2.38644078541172,2.71039689313475,0
3,Berlin,2016-01-17,2016-02-07,3.4874816190811,1.55488918130172,1.8793088226614,2.86158557557425,4.05884130095469,4.98557073936795,5.32355958881493,0
4,Berlin,2016-01-17,2016-02-14,6.19947139078085,4.18885116699913,4.55313807792492,5.52229226055442,6.84079694595824,7.8846677797548,8.17687459315044,0
5,Berlin,2016-01-17,2016-02-21,2.54475443205585,0.549281382494372,0.860348641443218,1.84348816224535,3.16429496493332,4.05958565577912,4.33626971159433,0
6,Berlin,2016-01-17,2016-02-28,10.5248659890891,8.58724610287298,8.91431340819848,9.83193765216054,11.1826132622111,12.2105096761769,12.5099822658058,0
1,Brandenburg,2016-01-17,2016-01-24,1.09987532873877,-0.89340546394675,-0.55620082090388,0.432395055731921,1.73378167129902,2.65437287843004,3.0810889959124,0
2,Brandenburg,2016-01-17,2016-01-31,0.799591026895892,-1.00418174475789,-0.774473692463422,0.116665390855958,1.43799896647844,2.46444262712614,2.71431387003861,0
3,Brandenburg,2016-01-17,2016-02-07,3.97611542240544,2.03611108147394,2.33244103284094,3.2755159433219,4.66418853639379,5.62919976430295,5.98330940575403,0
4,Brandenburg,2016-01-17,2016-02-14,7.38840950490282,5.53524712597854,5.78215809817847,6.72485410081005,8.01590895673146,8.93737755084161,9.28696361429732,0
5,Brandenburg,2016-01-17,2016-02-21,3.40658897685234,1.57580185494993,1.8168287285696,2.75384681413654,4.02099857294819,4.98501661963405,5.40185485581701,0
6,Brandenburg,2016-01-17,2016-02-28,14.0551706980442,12.0951660460576,12.3344402377815,13.3468495932317,14.6806182931688,15.6679428945281,16.0649056543972,0
1,Bremen,2016-01-17,2016-01-24,0.3088537270674,-1.58047234412424,-1.29410306393593,-0.344345465998053,0.953871921250474,1.85055245947554,2.1345669276698,0
2,Bremen,2016-01-17,2016-01-31,0.224835600985189,-1.79924122438721,-1.44091157935894,-0.445366367067228,0.899448907631917,1.85204404167886,2.23869718428739,0
3,Bremen,2016-01-17,2016-02-07,1.06125190466434,-0.914417628538384,-0.404298227158056,0.40837169559355,1.70479160645889,2.79380698721861,3.043616975751,0
4,Bremen,2016-01-17,2016-02-14,1.48656648968202,-0.406224217394204,-0.108286753154628,0.837672401818655,2.19810103272405,3.09937180416911,3.38962288481667,0
5,Bremen,2016-01-17,2016-02-21,0.0849603846608585,-1.83739853645809,-1.57085148874134,-0.596561477508977,0.814507788229543,1.7470949791716,2.03355918906652,0
6,Bremen,2016-01-17,2016-02-28,2.06486707521382,0.182603176355422,0.419250937603789,1.39677889694944,2.76160279076038,3.69017363777401,3.91851865030422,0
1,Hamburg,2016-01-17,2016-01-24,1.37310924683741,-0.655603085142775,-0.269299101454486,0.685533619852942,2.08799011316915,3.13179293851024,3.42593062727308,0
2,Hamburg,2016-01-17,2016-01-31,1.01302736086295,-0.960069339382904,-0.620334222679071,0.323971999884257,1.75035058449878,2.72060371531344,3.11206808838247,0
3,Hamburg,2016-01-17,2016-02-07,5.2105814569274,3.21627714829122,3.55232013634993,4.50276502888613,5.85505534715665,6.74706676052982,7.08460114074679,0
4,Hamburg,2016-01-17,2016-02-14,9.32784883791655,7.36613765653957,7.69000586893796,8.69212879432139,10.0403916383126,10.9348311225914,11.2532136148498,0
5,Hamburg,2016-01-17,2016-02-21,3.77495409129098,1.82988847449759,2.1261871479059,3.17470928130601,4.42888354523459,5.39362133193173,5.73411746712451,0
6,Hamburg,2016-01-17,2016-02-28,15.9576081397685,14.0573876983298,14.4134988373588,15.2716529433462,16.588988949416,17.5739148124481,17.8113344807827,0
1,Hesse,2016-01-17,2016-01-24,0.109737758828309,-1.80397457832219,-1.504123277625,-0.555769466001723,0.751504467348695,1.79173658092558,2.12064214708291,0
2,Hesse,2016-01-17,2016-01-31,0.301196080161849,-1.62099304955726,-1.37568383991976,-0.362953791025994,0.97216119217476,1.94886753985378,2.2519118242677,0
3,Hesse,2016-01-17,2016-02-07,1.28243494168572,-0.711117367934936,-0.380681018619405,0.58612423842729,1.96507911327044,2.9806830159429,3.2143410632927,0
4,Hesse,2016-01-17,2016-02-14,2.7601436204712,0.794376128029099,1.08635770395838,2.0976557504701,3.43972512761633,4.38681434885909,4.66885409659476,0
5,Hesse,2016-01-17,2016-02-21,1.53020799596062,-0.516997708373272,-0.0847188720904665,0.897206395152381,2.20421841780404,3.18400150334097,3.5440677244961,0
6,Hesse,2016-01-17,2016-02-28,4.46605507632337,2.43205003572078,2.84668103159391,3.7547964120905,5.14216163332225,6.213189534488,6.41014480164571,0
1,Mecklenburg-Vorpommern,2016-01-17,2016-01-24,1.63713918270647,-0.371916416369208,-0.0119695128741926,0.99763105132959,2.30267709026511,3.34330565944447,3.74879255935583,0
2,Mecklenburg-Vorpommern,2016-01-17,2016-01-31,1.25170403751777,-0.489302551954288,-0.218540944799277,0.582427295786923,1.91348369515253,2.87443760316227,3.22789728919178,0
3,Mecklenburg-Vorpommern,2016-01-17,2016-02-07,6.97504483618541,5.15368129085802,5.41174970315864,6.34447024792337,7.68629512428248,8.64382376458917,8.98196156660633,0
4,Mecklenburg-Vorpommern,2016-01-17,2016-02-14,11.6480249495561,9.75319496989309,9.98489481807712,10.9793226289277,12.2871499238647,13.2667910092883,13.6459244809247,0
5,Mecklenburg-Vorpommern,2016-01-17,2016-02-21,4.76860986889392,2.8486944889452,3.10795278303102,4.15727067034958,5.42526491074561,6.30563317900988,6.69688813318553,0
6,Mecklenburg-Vorpommern,2016-01-17,2016-02-28,21.5947903285257,19.6816844902682,19.9580926294499,20.8867465933605,22.3514970415674,23.2683383091351,23.5202502109395,0
1,Lower Saxony,2016-01-17,2016-01-24,0.483238134809272,-1.49498573877441,-1.11264849263567,-0.196465995867092,1.19181419866917,2.15336155037039,2.50152114667588,0
2,Lower Saxony,2016-01-17,2016-01-31,0.304168710680737,-1.63292292083266,-1.32754566799231,-0.322083217443292,0.990435360089703,2.12752464062397,2.44928010796906,0
3,Lower Saxony,2016-01-17,2016-02-07,1.71371418772449,-0.246441332813809,0.0958944958059828,1.02231766169001,2.37530379572852,3.32496814192003,3.58448998220456,0
4,Lower Saxony,2016-01-17,2016-02-14,3.28315297685544,1.33297953654329,1.70149550727824,2.61446731142689,3.86645077972939,4.96123875037771,5.2196880636826,0
5,Lower Saxony,2016-01-17,2016-02-21,0.267831707575871,-1.65713468166935,-1.36923860439075,-0.393604305760965,0.951058017962347,1.9350788657303,2.32967782635074,0
6,Lower Saxony,2016-01-17,2016-02-28,5.35478821195431,3.28623802962378,3.65586352494757,4.68786074691864,6.02767627665468,7.1053551309353,7.30236418485274,0
1,North Rhine-Westphalia,2016-01-17,2016-01-24,0.255897656663066,-1.62618220893173,-1.37642702849121,-0.348545144296449,0.997424087118822,1.98461892986405,2.29819879700527,0
2,North Rhine-Westphalia,2016-01-17,2016-01-31,0.211780261546955,-1.88921833369475,-1.47335867856475,-0.548387773415795,0.908294062458428,1.89130247233238,2.17387894105821,0
3,North Rhine-Westphalia,2016-01-17,2016-02-07,1.21683072453005,-0.760714449883505,-0.512157563582862,0.513349423206957,1.8396232703019,2.77392827515457,3.06886689640883,0
4,North Rhine-Westphalia,2016-01-17,2016-02-14,2.40880571781394,0.399556471099577,0.771590943440711,1.74590072319145,3.16959550857578,4.11101932517777,4.42591265600213,0
5,North Rhine-Westphalia,2016-01-17,2016-02-21,0.92163568040878,-1.07918782020131,-0.704679485583216,0.265894981559056,1.59792353968461,2.6468887235014,2.91264875038075,0
6,North Rhine-Westphalia,2016-01-17,2016-02-28,3.88064899330884,2.06735445918725,2.39196761588676,3.27262841793732,4.6019183937469,5.61433856367016,5.90719773054998,0
1,Rhineland-Palatinate,2016-01-17,2016-01-24,0.784267860610932,-1.23031594312712,-0.972133686854889,0.0694240772296261,1.42773293863678,2.30234818826754,2.5812637508792,0
2,Rhineland-Palatinate,2016-01-17,2016-01-31,0.474208603701981,-1.33208536860438,-1.04107590220378,-0.167615785632656,1.17206818419559,2.1646309595183,2.4974306442468,0
3,Rhineland-Palatinate,2016-01-17,2016-02-07,2.90060824430766,0.930661004381163,1.19172850435304,2.2998681911128,3.50773882014086,4.54984093464728,4.96962935996171,0
4,Rhineland-Palatinate,2016-01-17,2016-02-14,6.59417872808455,4.62892246385039,4.88307046155802,5.8964843632956,7.3244144679079,8.24744198264176,8.54465304712849,0
5,Rhineland-Palatinate,2016-01-17,2016-02-21,3.4243744577416,1.44147769632131,1.78693311093222,2.81383497516546,4.11813245618934,5.11118652075855,5.54418785739414,0
6,Rhineland-Palatinate,2016-01-17,2016-02-28,10.9683726365104,9.08888981407086,9.43658536000183,10.2877380470028,11.6253263608408,12.5839918458963,12.8983215555549,0
1,Saarland,2016-01-17,2016-01-24,0.180088900437649,-1.87336525547435,-1.50255452835236,-0.519512732192299,0.827287908720377,1.89097051526026,2.21188966386974,0
2,Saarland,2016-01-17,2016-01-31,0.0749909612483896,-1.87312708807125,-1.5860474334447,-0.566046658713271,0.74124128736153,1.73566005039172,2.1477937088982,0
3,Saarland,2016-01-17,2016-02-07,0.710992820806511,-1.20905672901138,-0.920769090313903,-0.0112995300479683,1.39747874965203,2.50095798300905,2.83529624444841,0
4,Saarland,2016-01-17,2016-02-14,2.36211391512796,0.289284084463258,0.568456744289003,1.64437618573284,3.08816483917566,3.9940345898069,4.26578321226184,0
5,Saarland,2016-01-17,2016-02-21,1.54064313742317,-0.450261929450398,-0.122599070368401,0.831766438822789,2.19226291293961,3.20813286335772,3.4700407946024,0
6,Saarland,2016-01-17,2016-02-28,3.95816143114968,1.92567724783133,2.31342379437265,3.26631329765199,4.59929303638525,5.64567122955857,5.94184540222192,0
1,Saxony,2016-01-17,2016-01-24,2.1165691820312,0.168450677441855,0.558235329985462,1.50438496233581,2.80763187214035,3.73722437005667,4.0854173802203,0
2,Saxony,2016-01-17,2016-01-31,1.73081910681046,-0.166890712773946,0.0557541325674183,1.01677853138595,2.36771464829306,3.36629542569451,3.71928379518266,0
3,Saxony,2016-01-17,2016-02-07,8.20429553199192,6.37495605429355,6.61577361785182,7.58825910118302,8.88520947013996,9.82462668675862,10.1562587790556,0
4,Saxony,2016-01-17,2016-02-14,14.9156738887064,12.9593613138821,13.196828960411,14.1932367412889,15.5139737336096,16.5304720977423,16.9342784007366,0
5,Saxony,2016-01-17,2016-02-21,15.5853267001888,13.7310815892395,14.0306433115448,14.9414311946852,16.2475764217346,17.2178666431225,17.5266292353119,0
6,Saxony,2016-01-17,2016-02-28,26.3648455238521,24.5210378779508,24.8233414185614,25.7150687215035,26.9331671695902,27.8553581427996,28.2974322918177,0
1,Saxony-Anhalt,2016-01-17,2016-01-24,2.6667526772159,0.633530372431643,0.953204292632751,1.91778353030362,3.30720193093176,4.27570038904909,4.55519681007598,0
2,Saxony-Anhalt,2016-01-17,2016-01-31,1.71023735873106,-0.307411658756837,0.0382888964727621,1.00262388077581,2.33261943313999,3.36947227731733,3.69460465558735,0
3,Saxony-Anhalt,2016-01-17,2016-02-07,7.92814446457787,5.95513573631619,6.28698067419118,7.22889802672715,8.52659641807353,9.59685045309273,9.83468851958961,0
4,Saxony-Anhalt,2016-01-17,2016-02-14,14.9433248405523,12.9414309458247,13.2330372393127,14.2686027227291,15.6333938002221,16.5695545788322,16.7697366582701,0
5,Saxony-Anhalt,2016-01-17,2016-02-21,9.92319182053983,7.8890305341419,8.28018584862489,9.21290915249518,10.6661725328813,11.6177989970861,11.997993441129,0
6,Saxony-Anhalt,2016-01-17,2016-02-28,28.5084214407061,26.67058013233,26.9506654117288,27.8676176606625,29.1434314896876,30.1763278701081,30.5158953051037,0
1,Schleswig-Holstein,2016-01-17,2016-01-24,0.3234258416661,-1.71588205620551,-1.35265304223029,-0.351329730874471,1.01918654749471,1.86854447315163,2.04086000810816,0
2,Schleswig-Holstein,2016-01-17,2016-01-31,0.279868978625294,-1.72169217983926,-1.41630109130388,-0.377108502622503,0.939343565303599,1.84329366716105,2.12154800959548,0
3,Schleswig-Holstein,2016-01-17,2016-02-07,1.21404866818854,-0.694832793794609,-0.434951025226091,0.623717203157289,1.89478619053748,2.83108104847725,3.18559335694963,0
4,Schleswig-Holstein,2016-01-17,2016-02-14,2.98361009950958,1.02313479145744,1.24995092209251,2.29597894656587,3.72084804386428,4.67608324351875,4.92975414518807,0
5,Schleswig-Holstein,2016-01-17,2016-02-21,1.95025438056742,0.0885639058310772,0.327280008788185,1.27751845911262,2.59218763259841,3.58663145904057,3.95790940982232,0
6,Schleswig-Holstein,2016-01-17,2016-02-28,5.78531087008125,3.96495095686354,4.22003871914764,5.11475257222696,6.52869902235789,7.43005525302183,7.69358927720506,0
1,Thuringia,2016-01-17,2016-01-24,1.18063583648339,-0.88432055942936,-0.49629593236385,0.517016613643774,1.85436559778054,2.77940084420053,3.13214780067767,0
2,Thuringia,2016-01-17,2016-01-31,0.842169323167898,-1.0413791889084,-0.70560836948205,0.202684729260908,1.48562650320179,2.51468312274517,2.83229037409295,0
3,Thuringia,2016-01-17,2016-02-07,5.985082429884,4.02320964789704,4.33508581153993,5.33949402136579,6.63243905907811,7.64308609784602,7.96522041582363,0
4,Thuringia,2016-01-17,2016-02-14,12.339555292881,10.4694719773766,10.7499481273583,11.7457604193061,13.0074964050578,13.9112489004876,14.1306295780184,0
5,Thuringia,2016-01-17,2016-02-21,8.69741592375885,6.54893634014269,7.03435661978339,8.00741389122879,9.3426577423853,10.2498424434531,10.604120409769,0
6,Thuringia,2016-01-17,2016-02-28,23.0191937646782,21.0498666146422,21.3679336280094,22.3454627678026,23.676778769473,24.5674556413557,24.8453069376025,0
1,Baden-Württemberg,2016-01-24,2016-01-31,0.738371252380919,-1.21738276112103,-0.959567135579617,0.0120887691888238,1.38810424374363,2.31446495999131,2.57131154014665,0
2,Baden-Württemberg,2016-01-24,2016-02-07,0.608192847425477,-1.34575482257953,-1.09809252219442,-0.139762135125351,1.2829399877074,2.20398242024303,2.49743129056767,0
3,Baden-Württemberg,2016-01-24,2016-02-14,3.40482137276424,1.55007514638092,1.80310732828893,2.77322274561125,4.10529653674056,5.07172325378478,5.37208025704242,0
4,Baden-Württemberg,2016-01-24,2016-02-21,6.75927366638859,4.89948715157922,5.16390871311312,6.12092572765596,7.378633809629,8.57927164791383,8.91024391310585,0
5,Baden-Württemberg,2016-01-24,2016-02-28,5.46962576423177,3.57767956630557,3.87419005361306,4.81786849822016,6.17641704987089,7.15727535568285,7.51384203156325,0
6,Baden-Württemberg,2016-01-24,2016-03-06,9.13159066152658,7.22859710537792,7.48968953519355,8.45560050309814,9.77596699046289,10.6880129222789,11.0426305371155,0
1,Bavaria,2016-01-24,2016-01-31,2.44509213670361,0.526957024516812,0.795316117503955,1.81790962079403,3.13488370172921,4.09882219457332,4.43462949301389,0
2,Bavaria,2016-01-24,2016-02-07,1.33060800046522,-0.752040929138329,-0.378718799169091,0.633400975747594,2.02405218269103,3.04271955029987,3.38588195378101,0
3,Bavaria,2016-01-24,2016-02-14,6.2041980457442,4.18343257812361,4.45573067296861,5.47729210720386,6.86486015624174,7.86246512500696,8.24409507451275,0
4,Bavaria,2016-01-24,2016-02-21,10.3873074500244,8.65300266424567,8.84747287054055,9.72811954927392,11.0441608415001,12.0797717163022,12.3679031476703,0
5,Bavaria,2016-01-24,2016-02-28,9.19924813990299,7.16861693925157,7.55018532410919,8.60192701000823,9.96852487399774,10.7717820257696,11.168339180189,0
6,Bavaria,2016-01-24,2016-03-06,13.5426699715087,11.6617538807254,11.9186875066808,12.8977252427071,14.1700212608075,15.1777172692774,15.4426748829813,0
1,Berlin,2016-01-24,2016-01-31,2.23617890829148,0.337633549290808,0.663344838179876,1.57730106900978,2.86398262665168,3.75665526714495,4.08284743312916,0
2,Berlin,2016-01-24,2016-02-07,0.806379791448083,-1.0941278236947,-0.696330637728372,0.178945954271127,1.48670920216452,2.45350054080693,2.78929687469871,0
3,Berlin,2016-01-24,2016-02-14,4.70229791781668,2.72378552077934,3.06085237494468,3.99585444365013,5.42784418109788,6.45846960287836,6.77865766692566,0
4,Berlin,2016-01-24,2016-02-21,8.077745751082,6.01120205890348,6.36572882374344,7.31214480859833,8.74779131297005,9.71203547247734,10.1149439459336,0
5,Berlin,2016-01-24,2016-02-28,3.62417416636349,1.70930599769957,1.95061161650219,2.94201075942773,4.30360368506974,5.13321240939192,5.38636547859984,0
6,Berlin,2016-01-24,2016-03-06,11.2772600927189,9.37885015263493,9.68043927340979,10.6045528193234,11.9939375730536,12.9221117506088,13.1109399647354,0
1,Brandenburg,2016-01-24,2016-01-31,1.84875137083671,-0.143347056523045,0.291245642255628,1.20434865462972,2.53600124507396,3.52331845134961,3.7359635863422,0
2,Brandenburg,2016-01-24,2016-02-07,0.946360108212536,-1.08155769674687,-0.796775886008553,0.288498963184242,1.57713210034312,2.62337688651177,2.84396426222294,0
3,Brandenburg,2016-01-24,2016-02-14,5.56828233956071,3.71784186674951,3.96020937779023,4.9147265551979,6.24266996259913,7.24895293726117,7.53417984275714,0
4,Brandenburg,2016-01-24,2016-02-21,10.1272704656908,8.12389700360572,8.44257844409595,9.51793656649201,10.8466612757225,11.804164733376,12.1423020883482,0
5,Brandenburg,2016-01-24,2016-02-28,4.54226361059557,2.5563670210759,2.94580724570179,3.87189201797232,5.16467018445248,6.21046403590851,6.65928261619039,0
6,Brandenburg,2016-01-24,2016-03-06,15.2725528371328,13.3875600938759,13.6344958083775,14.6474192753045,16.0194814062683,17.0094338750752,17.4142619227951,0
1,Bremen,2016-01-24,2016-01-31,0.612021702002145,-1.24407740270273,-0.968932734138333,-0.0354976885993527,1.27534192227907,2.21089077944552,2.54721066827512,0
2,Bremen,2016-01-24,2016-02-07,0.141378478381346,-1.74093930164337,-1.49214120048933,-0.503098042782177,0.877234972245321,1.9531531293682,2.20697789006627,0
3,Bremen,2016-01-24,2016-02-14,1.33316966534847,-0.714302674390182,-0.320106617976574,0.608171274473695,1.98469597995714,2.96462702925621,3.23185527356047,0
4,Bremen,2016-01-24,2016-02-21,1.84638826956114,-0.177556996917776,0.217093826023152,1.21100887107527,2.53373728640039,3.53926396004596,3.80468563758235,0
5,Bremen,2016-01-24,2016-02-28,0.471256723632132,-1.6606862396896,-1.28983063316974,-0.252211671488019,1.12753325818043,2.0983162113007,2.53526396770354,0
6,Bremen,2016-01-24,2016-03-06,2.10617734408074,0.0862776585279628,0.423938421038424,1.42186640419022,2.75831331254986,3.73373826994833,4.0723714297927,0
1,Hamburg,2016-01-24,2016-01-31,3.59381238745558,1.70729834457383,1.9504592418826,2.91821970125886,4.27517000828355,5.20535275237303,5.54117101845848,0
2,Hamburg,2016-01-24,2016-02-07,1.16505849244693,-0.914195401218815,-0.575884537669214,0.461304593808022,1.82656142200117,2.90733911462328,3.23161811035561,0
3,Hamburg,2016-01-24,2016-02-14,7.20934388793485,5.4464766036762,5.68180127354109,6.59680057244828,7.85342758961906,8.87127952390633,9.18840245504566,0
4,Hamburg,2016-01-24,2016-02-21,11.8380269251972,9.86214045000495,10.0945489643071,11.1602618994452,12.5139477302978,13.4302548703152,13.6795170161399,0
